island,site,date,type,number,result,ground
guam,twolovers,31-Jul-13,disturbed,18,unpredated,y
guam,twolovers,31-Jul-13,disturbed,19,unpredated,n
guam,twolovers,31-Jul-13,disturbed,20,unpredated,n
guam,twolovers,31-Jul-13,disturbed,21,unpredated,n
guam,twolovers,31-Jul-13,disturbed,22,predated,n
guam,twolovers,31-Jul-13,disturbed,23,unpredated,n
guam,twolovers,31-Jul-13,disturbed,24,unpredated,n
guam,twolovers,31-Jul-13,disturbed,25,predated,y
guam,twolovers,31-Jul-13,disturbed,26,predated,n
guam,twolovers,31-Jul-13,disturbed,27,unpredated,n
guam,twolovers,31-Jul-13,disturbed,28,unpredated,n
guam,twolovers,31-Jul-13,disturbed,29,unpredated,n
guam,twolovers,31-Jul-13,disturbed,30,predated,n
guam,twolovers,31-Jul-13,disturbed,31,unpredated,n
guam,twolovers,31-Jul-13,disturbed,32,unpredated,n
guam,twolovers,31-Jul-13,disturbed,33,unpredated,n
guam,twolovers,31-Jul-13,disturbed,34,unpredated,n
guam,twolovers,31-Jul-13,disturbed,35,unpredated,n
guam,twolovers,31-Jul-13,disturbed,36,predated,n
guam,twolovers,31-Jul-13,disturbed,37,missing,n
guam,twolovers,31-Jul-13,disturbed,38,unpredated,n
guam,twolovers,31-Jul-13,disturbed,39,unpredated,n
guam,twolovers,31-Jul-13,disturbed,40,predated,n
guam,twolovers,31-Jul-13,disturbed,41,predated,y
guam,twolovers,31-Jul-13,disturbed,42,unpredated,n
guam,twolovers,31-Jul-13,disturbed,43,unpredated,n
guam,twolovers,31-Jul-13,disturbed,44,unpredated,n
guam,twolovers,31-Jul-13,disturbed,45,unpredated,n
guam,twolovers,31-Jul-13,disturbed,46,unpredated,n
guam,twolovers,31-Jul-13,disturbed,47,unpredated,n
guam,twolovers,31-Jul-13,disturbed,48,unpredated,n
guam,twolovers,31-Jul-13,disturbed,49,unpredated,n
guam,twolovers,31-Jul-13,disturbed,50,unpredated,n
guam,twolovers,31-Jul-13,disturbed,51,unpredated,n
guam,twolovers,31-Jul-13,disturbed,52,predated,n
guam,twolovers,31-Jul-13,disturbed,53,unpredated,n
guam,twolovers,31-Jul-13,disturbed,54,unpredated,n
guam,twolovers,31-Jul-13,disturbed,55,unpredated,n
guam,twolovers,31-Jul-13,disturbed,56,unpredated,n
guam,twolovers,31-Jul-13,disturbed,57,unpredated,n
guam,twolovers,31-Jul-13,disturbed,58,missing,n
guam,twolovers,31-Jul-13,disturbed,59,unpredated,n
guam,twolovers,31-Jul-13,disturbed,60,unpredated,n
guam,twolovers,31-Jul-13,disturbed,61,missing,n
guam,twolovers,31-Jul-13,disturbed,62,unpredated,n
guam,twolovers,31-Jul-13,disturbed,63,unpredated,n
guam,twolovers,31-Jul-13,disturbed,64,missing,n
guam,twolovers,31-Jul-13,disturbed,65,unpredated,n
guam,twolovers,31-Jul-13,disturbed,66,unpredated,n
guam,twolovers,31-Jul-13,disturbed,67,unpredated,n
guam,twolovers,31-Jul-13,disturbed,68,unpredated,n
guam,twolovers,31-Jul-13,disturbed,69,unpredated,n
guam,twolovers,31-Jul-13,disturbed,70,unpredated,n
guam,twolovers,31-Jul-13,disturbed,71,unpredated,n
guam,twolovers,31-Jul-13,disturbed,72,unpredated,n
guam,twolovers,31-Jul-13,disturbed,73,unpredated,n
guam,twolovers,31-Jul-13,disturbed,74,unpredated,n
guam,twolovers,31-Jul-13,disturbed,75,unpredated,n
guam,twolovers,31-Jul-13,disturbed,76,unpredated,n
guam,twolovers,31-Jul-13,disturbed,77,unpredated,n
guam,twolovers,31-Jul-13,disturbed,78,unpredated,n
guam,twolovers,31-Jul-13,disturbed,79,predated,n
guam,twolovers,31-Jul-13,disturbed,80,unpredated,n
guam,twolovers,31-Jul-13,disturbed,81,unpredated,n
guam,twolovers,31-Jul-13,disturbed,82,unpredated,n
guam,twolovers,31-Jul-13,disturbed,83,unpredated,n
guam,twolovers,31-Jul-13,disturbed,84,unpredated,n
guam,twolovers,31-Jul-13,disturbed,85,unpredated,n
guam,twolovers,31-Jul-13,disturbed,86,unpredated,n
guam,twolovers,31-Jul-13,disturbed,87,unpredated,n
guam,twolovers,31-Jul-13,disturbed,88,unpredated,n
guam,twolovers,31-Jul-13,disturbed,89,predated,n
guam,twolovers,31-Jul-13,disturbed,90,unpredated,n
guam,twolovers,31-Jul-13,disturbed,91,missing,n
guam,twolovers,31-Jul-13,disturbed,92,predated,n
guam,twolovers,31-Jul-13,disturbed,93,missing,n
guam,twolovers,31-Jul-13,disturbed,94,unpredated,n
guam,twolovers,31-Jul-13,disturbed,95,unpredated,n
guam,twolovers,31-Jul-13,disturbed,96,unpredated,n
guam,twolovers,31-Jul-13,disturbed,97,unpredated,n
guam,twolovers,31-Jul-13,disturbed,98,unpredated,n
guam,twolovers,31-Jul-13,disturbed,99,unpredated,n
guam,twolovers,31-Jul-13,disturbed,100,unpredated,n
guam,twolovers,31-Jul-13,disturbed,101,unpredated,n
guam,twolovers,31-Jul-13,disturbed,102,predated,n
guam,twolovers,31-Jul-13,disturbed,103,predated,n
guam,twolovers,31-Jul-13,disturbed,104,missing,n
guam,twolovers,31-Jul-13,disturbed,105,predated,y
guam,twolovers,31-Jul-13,disturbed,106,unpredated,n
guam,twolovers,31-Jul-13,disturbed,107,unpredated,n
guam,twolovers,31-Jul-13,disturbed,108,missing,n
guam,twolovers,31-Jul-13,disturbed,109,unpredated,n
guam,twolovers,31-Jul-13,disturbed,110,unpredated,n
guam,twolovers,31-Jul-13,disturbed,111,unpredated,n
guam,twolovers,31-Jul-13,disturbed,112,unpredated,n
guam,twolovers,31-Jul-13,disturbed,113,unpredated,n
guam,twolovers,31-Jul-13,disturbed,114,unpredated,n
guam,twolovers,31-Jul-13,disturbed,115,predated,y
guam,twolovers,31-Jul-13,disturbed,116,unpredated,n
guam,twolovers,31-Jul-13,disturbed,117,predated,y
guam,twolovers,31-Jul-13,disturbed,118,unpredated,n
guam,twolovers,31-Jul-13,disturbed,119,unpredated,n
guam,twolovers,31-Jul-13,disturbed,120,unpredated,n
guam,twolovers,31-Jul-13,disturbed,121,unpredated,n
guam,twolovers,31-Jul-13,disturbed,122,unpredated,n
guam,twolovers,31-Jul-13,disturbed,123,unpredated,n
guam,twolovers,31-Jul-13,disturbed,124,unpredated,n
guam,twolovers,31-Jul-13,disturbed,125,unpredated,n
guam,twolovers,31-Jul-13,disturbed,126,unpredated,n
guam,twolovers,31-Jul-13,disturbed,127,unpredated,n
guam,twolovers,31-Jul-13,disturbed,128,unpredated,n
guam,twolovers,31-Jul-13,disturbed,129,unpredated,n
guam,twolovers,31-Jul-13,disturbed,130,unpredated,n
guam,twolovers,31-Jul-13,disturbed,131,unpredated,n
guam,twolovers,31-Jul-13,disturbed,132,unpredated,n
guam,twolovers,31-Jul-13,disturbed,133,unpredated,n
guam,twolovers,31-Jul-13,disturbed,134,missing,n
guam,twolovers,31-Jul-13,disturbed,135,question,n
guam,twolovers,31-Jul-13,disturbed,136,unpredated,n
guam,twolovers,31-Jul-13,disturbed,137,unpredated,n
guam,twolovers,31-Jul-13,disturbed,138,unpredated,n
guam,twolovers,31-Jul-13,disturbed,139,predated,y
guam,twolovers,31-Jul-13,disturbed,140,unpredated,n
guam,twolovers,31-Jul-13,disturbed,141,predated,n
guam,twolovers,31-Jul-13,disturbed,142,unpredated,n
guam,twolovers,31-Jul-13,disturbed,143,unpredated,n
guam,twolovers,31-Jul-13,disturbed,144,unpredated,n
guam,twolovers,31-Jul-13,disturbed,145,unpredated,n
guam,twolovers,31-Jul-13,disturbed,146,unpredated,n
guam,twolovers,31-Jul-13,disturbed,147,unpredated,n
guam,twolovers,31-Jul-13,disturbed,148,unpredated,n
guam,twolovers,31-Jul-13,disturbed,149,unpredated,n
guam,twolovers,31-Jul-13,disturbed,150,unpredated,n
